age,gender,genre1,genre2,genre3,suggested_genre
58,0,23,24,25,23
44,0,26,28,27,27
37,0,10,12,11,11
58,0,22,21,20,20
40,1,12,11,10,11
28,0,17,16,15,15
36,0,35,34,33,33
27,0,6,5,7,7
39,0,24,23,25,24
38,1,24,25,23,23
28,1,16,15,17,16
42,0,26,27,28,27
36,0,17,15,16,17
58,0,34,35,33,35
41,1,16,17,15,16
35,0,31,29,30,30
25,1,23,25,24,24
17,0,10,12,11,12
60,1,35,33,32,32
57,1,31,30,29,29
32,0,1,0,2,1
46,0,32,35,33,35
24,1,21,22,20,20
24,0,12,10,11,12
33,0,35,33,32,32
27,0,15,16,17,17
24,0,6,7,5,5
56,1,7,6,5,6
49,1,5,7,6,5
20,1,16,15,17,17
60,0,20,22,21,22
16,1,26,27,28,27
25,1,28,27,26,26
21,0,34,35,33,35
55,0,6,5,7,6
35,1,35,34,32,34
33,0,20,21,22,22
21,1,2,1,0,1
53,0,30,31,29,31
20,0,27,26,28,26
28,1,1,2,0,2
27,1,27,26,28,26
48,1,30,31,29,29
43,1,25,24,23,23
30,1,12,10,11,12
50,0,10,12,11,10
40,0,22,20,21,21
49,0,0,1,2,1
47,1,7,6,5,6
33,1,26,28,27,27
52,1,30,29,31,31
32,1,2,1,0,2
27,1,31,30,29,31
25,0,11,10,12,11
26,1,22,21,20,21
40,0,35,34,32,32
18,1,10,11,12,11
35,1,11,10,12,11
41,1,15,16,17,15
39,1,0,1,2,1
29,1,34,35,33,34
18,1,0,1,2,2
50,0,12,11,10,10
52,0,26,28,27,27
52,1,30,31,29,29
60,1,34,33,32,32
49,0,1,2,0,2
42,1,34,35,33,33
22,0,31,30,29,30
34,0,35,32,33,33
17,1,17,15,16,15
27,1,34,33,32,32
45,0,22,21,20,21
19,0,17,15,16,17
16,0,7,5,6,5
30,1,16,17,15,16
19,0,16,15,17,17
21,1,15,16,17,17
18,1,32,34,33,33
44,1,30,29,31,30
59,0,5,6,7,7
30,0,28,26,27,27
15,0,24,23,25,24
17,0,12,10,11,10
60,1,27,28,26,26
31,1,5,6,7,5
42,0,28,27,26,26
55,0,32,35,34,32
33,1,6,5,7,6
57,1,22,21,20,21
22,0,12,10,11,11
45,0,10,11,12,12
24,0,30,31,29,29
47,1,22,21,20,20
41,1,11,12,10,12
24,1,26,28,27,26
51,1,5,7,6,7
55,1,27,28,26,28
18,0,11,10,12,11
55,0,0,1,2,1
37,1,17,15,16,15
19,0,35,32,33,33
20,0,27,28,26,28
55,0,17,15,16,16
50,0,11,10,12,12
41,0,30,31,29,29
52,1,22,21,20,20
28,0,16,15,17,16
37,1,35,33,32,35
20,0,22,21,20,21
31,1,21,22,20,22
28,0,15,17,16,15
44,0,15,16,17,15
43,1,26,28,27,28
30,0,6,7,5,5
18,0,31,30,29,31
37,1,22,20,21,22
42,0,25,23,24,24
46,0,32,35,33,32
38,1,1,0,2,2
44,0,6,7,5,5
41,1,10,12,11,11
26,1,15,17,16,16
45,0,16,15,17,15
26,1,34,32,35,35
48,0,24,23,25,24
32,1,1,0,2,2
24,0,30,29,31,30
23,1,11,12,10,12
15,1,31,30,29,31
30,1,5,7,6,5
29,1,30,31,29,31
26,1,33,32,34,32
37,0,32,35,33,33
43,0,35,34,33,35
28,0,30,31,29,31
51,1,31,30,29,31
22,1,31,30,29,29
30,1,33,32,34,34
31,0,1,0,2,2
15,0,2,1,0,1
35,1,7,6,5,6
57,1,10,11,12,12
45,0,31,30,29,30
17,0,31,30,29,29
15,0,12,11,10,11
21,1,21,20,22,22
32,0,26,27,28,28
35,0,0,2,1,2
36,0,0,2,1,1
35,1,10,11,12,11
39,1,28,26,27,28
15,0,17,15,16,15
25,1,12,10,11,11
57,0,24,25,23,23
44,0,2,0,1,0
34,0,6,7,5,5
48,0,16,15,17,15
51,0,25,23,24,25
51,0,23,24,25,25
23,0,28,26,27,28
60,0,2,1,0,2
53,0,31,29,30,31
45,1,0,1,2,0
18,0,12,11,10,10
57,1,2,1,0,1
38,0,29,31,30,29
50,1,26,28,27,28
27,1,6,5,7,6
15,0,25,23,24,25
17,1,29,30,31,31
17,1,21,22,20,22
44,1,6,5,7,7
17,0,16,17,15,16
52,1,0,1,2,2
44,1,20,21,22,20
54,0,10,11,12,11
51,1,35,32,34,35
19,0,30,29,31,30
60,1,26,28,27,28
50,1,12,11,10,12
26,1,7,6,5,7
21,0,35,33,32,33
39,0,7,5,6,6
22,0,20,21,22,20
23,1,11,10,12,10
20,0,11,10,12,12
55,0,6,5,7,7
28,0,34,33,35,34
31,0,7,6,5,5
17,0,17,16,15,15
50,1,28,26,27,27
60,1,27,28,26,28
40,1,17,15,16,15
34,0,35,32,34,32
59,0,32,35,34,32
27,0,29,30,31,30
31,1,15,16,17,16
56,1,21,22,20,20
24,1,5,6,7,7
45,0,15,16,17,16
51,0,17,15,16,16
42,1,11,12,10,10
22,1,29,30,31,30
42,0,26,28,27,27
26,0,23,25,24,23
56,0,33,34,35,33
54,0,22,21,20,20
49,0,34,35,33,35
47,0,10,12,11,12
15,1,0,1,2,1
30,1,0,1,2,2
60,0,21,20,22,20
29,1,11,12,10,12
18,1,10,11,12,10
25,0,16,17,15,15
37,1,33,35,32,35
16,1,17,16,15,15
17,0,31,30,29,30
52,1,1,0,2,0
38,0,5,6,7,5
26,0,28,27,26,28
29,0,33,35,34,33
15,1,27,26,28,26
17,0,2,1,0,2
39,0,2,0,1,0
36,0,2,1,0,0
21,1,25,24,23,23
16,1,32,35,34,35
39,0,16,15,17,15
37,0,29,31,30,29
57,1,20,21,22,21
42,1,2,0,1,1
17,0,28,26,27,28
19,0,1,0,2,1
21,1,20,21,22,21
48,1,2,0,1,2
29,1,22,21,20,20
47,1,31,29,30,31
19,1,5,6,7,6
60,0,2,1,0,0
27,1,12,11,10,11
37,1,0,1,2,1
34,1,11,10,12,12
29,1,24,23,25,24
25,1,5,6,7,5
47,0,30,29,31,31
21,0,11,10,12,12
38,0,5,7,6,6
47,1,24,25,23,23
36,0,15,16,17,15
52,0,6,7,5,5
19,1,30,29,31,29
28,0,11,10,12,10
51,0,23,25,24,24
23,0,6,5,7,7
24,0,35,33,34,33
27,0,20,21,22,20
19,1,1,2,0,2
28,1,17,16,15,17
44,0,6,5,7,7
28,0,23,25,24,23
52,0,5,7,6,6
31,1,35,33,34,34
47,1,21,22,20,21
32,1,10,12,11,12
47,0,20,22,21,20
32,1,10,11,12,10
54,1,30,29,31,31
39,0,7,6,5,7
49,1,1,0,2,2
48,0,28,27,26,26
31,0,22,20,21,22
42,1,20,21,22,20
19,1,16,15,17,16
38,1,0,1,2,1
27,1,24,25,23,23
24,1,29,31,30,31
36,1,27,28,26,28
23,1,1,2,0,2
50,1,25,23,24,24
59,0,22,21,20,22
16,0,10,12,11,10
47,1,24,25,23,23
38,1,27,26,28,26
40,0,26,28,27,26
31,1,24,25,23,24
16,0,0,1,2,1
35,1,34,33,35,34
37,1,21,20,22,20
23,1,26,27,28,26
22,0,34,35,33,34
30,1,6,7,5,5
50,0,10,11,12,11
35,1,24,25,23,25
17,1,28,26,27,26
27,0,7,6,5,5
44,1,24,25,23,25
37,1,6,7,5,6
18,0,30,31,29,29
47,0,23,25,24,23
41,0,35,33,32,35
41,0,30,31,29,29
18,0,29,31,30,29
22,0,32,35,33,35
49,0,10,11,12,11
38,0,24,25,23,24
25,0,12,11,10,12
42,0,5,6,7,5
22,0,23,24,25,23
47,0,20,22,21,22
16,0,34,33,35,35
27,0,35,32,33,32
54,1,12,11,10,11
53,1,30,29,31,30
57,0,1,0,2,2
17,0,20,22,21,20
38,0,21,20,22,20
60,0,21,20,22,22
39,0,16,17,15,16
54,0,22,21,20,20
58,1,27,26,28,26
20,1,16,15,17,16
25,1,0,1,2,0
60,0,21,20,22,20
46,1,25,23,24,23
20,0,24,25,23,24
55,0,11,10,12,12
44,1,27,28,26,28
49,1,33,32,35,32
49,1,17,16,15,16
16,1,35,34,33,33
31,1,35,34,32,32
18,0,25,24,23,24
38,1,12,11,10,11
42,1,25,23,24,24
60,0,10,12,11,12
20,0,27,26,28,27
23,0,23,24,25,25
60,0,24,25,23,24
48,0,17,16,15,15
51,0,1,0,2,1
55,1,6,5,7,5
30,1,33,34,35,33
53,0,21,20,22,20
21,1,7,5,6,7
25,1,7,6,5,5
32,0,35,33,32,35
46,1,32,35,33,35
36,0,22,20,21,20
47,0,0,2,1,0
41,0,2,0,1,1
23,1,10,11,12,12
16,0,23,24,25,25
48,0,22,20,21,20
26,0,17,15,16,17
16,1,31,30,29,29
59,1,30,31,29,30
26,0,31,30,29,31
56,0,16,17,15,15
59,1,35,32,33,35
29,1,20,22,21,22
30,1,0,2,1,1
45,0,22,21,20,21
46,1,25,24,23,23
53,0,28,26,27,26
56,0,28,27,26,27
16,1,0,2,1,1
20,1,27,26,28,26
28,0,2,1,0,2
41,1,35,34,33,33
26,0,24,25,23,24
34,1,27,26,28,28
50,1,26,28,27,28
22,1,12,11,10,10
34,1,1,2,0,2
36,1,30,31,29,29
32,0,5,6,7,5
25,1,2,0,1,2
36,0,12,11,10,11
39,1,11,12,10,11
29,0,10,12,11,10
20,0,31,30,29,30
45,0,7,5,6,6
60,0,25,23,24,23
54,1,6,5,7,6
16,0,24,25,23,25
30,0,20,21,22,20
15,0,31,30,29,31
39,0,29,30,31,31
24,0,7,6,5,5
35,1,5,7,6,6
60,0,33,35,34,34
40,1,15,16,17,16
60,1,25,24,23,24
51,1,28,27,26,27
59,0,30,29,31,30
48,1,32,33,34,34
31,1,31,29,30,31
34,1,11,12,10,10
24,0,6,7,5,7
56,1,1,0,2,2
21,1,22,20,21,20
17,0,27,26,28,27
54,1,15,17,16,16
59,1,0,1,2,0
44,0,23,24,25,23
47,1,1,2,0,0
26,1,29,31,30,30
17,0,32,34,33,32
47,0,17,16,15,17
57,0,22,21,20,20
24,0,21,22,20,22
50,0,16,15,17,16
35,0,30,29,31,31
31,0,23,25,24,24
43,0,16,17,15,16
23,1,27,28,26,27
18,1,32,33,35,32
18,0,32,33,34,33
30,0,5,6,7,6
52,0,22,20,21,22
48,1,15,17,16,16
26,1,15,17,16,15
36,1,31,30,29,31
16,1,17,15,16,15
51,1,30,29,31,30
36,1,12,11,10,10
21,0,11,12,10,12
16,0,6,7,5,6
36,0,11,12,10,11
48,0,12,11,10,12
38,1,12,10,11,10
52,1,7,5,6,7
49,1,27,28,26,27
21,0,26,27,28,27
18,0,34,32,35,34
24,1,31,29,30,29
27,1,1,2,0,0
18,0,5,6,7,6
30,0,20,21,22,21
33,1,12,10,11,12
44,1,24,25,23,23
55,1,7,5,6,7
54,0,29,30,31,31
58,0,6,5,7,6
34,1,7,5,6,6
28,0,11,10,12,11
59,1,24,25,23,25
32,0,20,21,22,20
41,0,7,6,5,6
41,1,7,5,6,6
45,0,16,15,17,16
41,1,11,10,12,12
52,1,25,23,24,23
41,0,27,26,28,26
16,0,26,27,28,27
35,1,21,22,20,22
23,1,6,7,5,7
48,0,15,17,16,16
49,1,33,35,32,35
59,0,1,0,2,1
23,1,15,17,16,17
27,0,7,5,6,6
29,0,2,0,1,1
58,0,33,35,32,32
33,0,34,35,32,35
49,0,31,30,29,29
56,1,30,29,31,30
28,0,29,30,31,29
17,0,34,32,33,33
22,1,6,7,5,7
33,0,30,31,29,29
38,0,10,12,11,11
46,0,31,30,29,29
39,0,21,22,20,22
45,1,32,33,35,35
41,1,26,27,28,28
57,0,10,12,11,12
50,1,15,17,16,17
58,1,2,0,1,2
38,1,16,17,15,17
22,1,11,10,12,12
29,1,6,5,7,5
16,1,20,22,21,21
17,0,21,22,20,22
48,1,16,15,17,15
54,0,31,30,29,30
57,1,2,1,0,1
53,1,2,1,0,2
19,0,11,10,12,10
18,0,2,0,1,1
59,1,26,27,28,28
28,1,1,2,0,1
37,1,0,1,2,2
55,0,31,29,30,31
37,0,23,24,25,25
21,1,20,21,22,20
52,0,27,28,26,26
50,0,2,1,0,0
35,0,28,26,27,28
20,1,33,32,34,33
51,0,22,21,20,21
35,1,15,17,16,17
29,0,20,22,21,21
23,0,12,11,10,11
17,0,31,30,29,29
20,0,35,33,32,32
28,1,21,20,22,22
59,1,23,25,24,25
36,1,28,27,26,28
49,0,1,2,0,0
51,1,6,5,7,5
15,0,20,21,22,20
60,0,15,16,17,16
34,0,12,11,10,10
59,1,25,23,24,24
16,1,17,16,15,16
32,0,0,2,1,2
53,0,11,10,12,10
31,1,12,10,11,10
57,0,35,34,32,32
51,1,32,34,33,34
15,0,10,11,12,12
22,1,1,0,2,0
19,0,26,27,28,26
23,1,5,7,6,7
38,0,10,11,12,12
33,1,29,30,31,29
24,1,28,27,26,27
30,1,30,31,29,29
31,0,2,1,0,0
15,1,33,35,34,33
26,0,31,29,30,31
55,0,28,26,27,26
49,0,24,23,25,25
45,0,27,28,26,26
22,1,20,22,21,21
17,1,26,28,27,26
27,0,6,7,5,5
37,1,5,7,6,7
51,0,12,11,10,12
44,1,20,21,22,20
49,0,10,11,12,10
20,0,15,16,17,17
50,0,7,6,5,6
42,1,27,28,26,26
46,0,17,16,15,17
25,1,12,10,11,10
52,0,5,7,6,7
46,0,12,10,11,11
58,1,5,7,6,6
39,1,12,11,10,10
45,0,25,24,23,23
48,1,0,1,2,1
48,1,10,11,12,10
43,1,1,2,0,1
17,0,5,6,7,6
19,0,12,11,10,10
33,1,20,22,21,20
39,1,33,34,32,34
41,1,28,27,26,28
20,0,17,16,15,15
55,1,29,31,30,30
21,1,0,1,2,1
50,1,35,32,33,35
22,0,5,6,7,5
53,0,25,23,24,24
51,1,20,21,22,22
48,1,11,10,12,10
34,1,21,20,22,21
29,0,22,20,21,22
20,0,11,10,12,10
48,1,22,20,21,22
24,0,0,1,2,1
58,0,11,10,12,10
54,0,31,30,29,31
37,0,6,5,7,6
54,1,25,23,24,23
56,0,16,17,15,16
55,1,26,27,28,28
25,1,24,25,23,23
21,0,25,24,23,25
15,0,27,28,26,28
27,1,21,20,22,22
34,1,22,20,21,22
59,0,5,7,6,6
41,1,17,16,15,15
56,0,27,28,26,28
35,1,25,23,24,24
51,1,0,1,2,1
54,0,33,34,32,34
39,1,29,31,30,31
45,0,25,24,23,25
59,0,29,31,30,29
22,1,30,31,29,31
37,1,20,21,22,22
33,0,5,7,6,7
40,0,2,1,0,1
30,0,32,34,35,35
36,1,20,22,21,20
41,1,26,27,28,28
21,1,7,6,5,5
37,1,10,12,11,10
56,0,25,24,23,25
57,1,16,17,15,16
37,0,25,24,23,23
34,1,32,35,33,32
32,1,30,31,29,31
59,1,30,31,29,30
17,1,6,7,5,6
42,0,30,29,31,31
59,0,29,30,31,31
32,1,35,34,33,33
15,1,26,27,28,28
49,1,10,11,12,11
39,1,0,1,2,1
20,1,10,12,11,10
57,0,2,0,1,0
48,1,32,34,35,32
31,1,27,28,26,26
45,0,20,21,22,20
34,1,31,29,30,30
48,1,7,5,6,7
39,1,24,25,23,23
52,0,5,7,6,5
30,0,0,1,2,0
39,0,0,2,1,0
55,1,2,0,1,1
16,1,26,28,27,26
56,0,25,23,24,24
31,0,28,27,26,26
29,1,26,27,28,26
20,1,1,0,2,0
22,0,7,5,6,7
44,0,20,22,21,21
23,0,2,0,1,2
25,0,23,25,24,23
56,0,20,22,21,22
19,1,1,0,2,0
22,0,31,29,30,30
54,1,17,15,16,17
42,0,10,11,12,12
26,1,24,25,23,25
41,0,28,27,26,26
16,1,0,2,1,1
60,1,26,28,27,27
38,1,23,24,25,25
37,1,11,10,12,12
35,1,35,33,34,33
26,1,0,2,1,0
30,0,22,20,21,20
34,1,34,32,33,33
58,1,15,16,17,17
17,0,25,23,24,24
47,1,23,24,25,23
56,1,6,5,7,6
48,1,10,11,12,11
53,0,11,12,10,12
43,1,28,26,27,28
52,1,22,21,20,20
42,1,0,1,2,2
51,0,7,5,6,5
35,0,30,31,29,29
19,0,16,15,17,16
51,1,15,17,16,17
19,1,20,22,21,20
52,0,23,24,25,25
56,1,15,17,16,16
25,0,29,31,30,29
52,0,2,0,1,2
47,1,32,33,34,33
45,0,32,35,34,32
51,0,27,28,26,28
41,1,32,34,35,32
48,1,0,1,2,1
23,0,1,0,2,2
31,1,2,0,1,2
36,1,10,12,11,12
26,0,21,20,22,20
54,1,24,23,25,25
27,0,26,28,27,26
48,1,21,22,20,20
56,0,10,11,12,12
15,1,26,27,28,27
31,1,26,27,28,28
35,0,1,0,2,1
57,1,7,5,6,7
55,1,24,25,23,24
26,0,35,33,32,35
34,0,7,5,6,7
47,0,24,23,25,25
53,1,21,22,20,21
58,1,20,21,22,21
29,0,24,23,25,23
19,1,28,27,26,27
42,0,24,23,25,25
33,1,12,11,10,12
26,0,27,28,26,26
30,1,17,15,16,15
49,1,0,1,2,1
36,1,24,23,25,25
43,0,31,30,29,31
35,0,15,16,17,17
43,1,2,0,1,2
32,1,0,2,1,0
44,0,5,7,6,5
27,0,16,17,15,15
32,1,6,7,5,6
52,1,27,26,28,27
54,1,34,33,35,33
27,1,29,31,30,30
31,0,31,30,29,29
15,0,22,21,20,21
35,1,21,22,20,20
40,0,28,26,27,27
30,0,30,29,31,30
54,0,7,5,6,6
17,0,17,15,16,15
36,1,33,32,34,33
50,1,31,30,29,30
46,1,17,16,15,17
60,1,5,6,7,5
32,0,1,0,2,1
28,0,16,17,15,16
51,0,32,35,33,35
38,1,17,16,15,16
59,1,32,35,34,35
23,0,20,22,21,21
53,0,12,11,10,10
18,1,29,31,30,29
37,1,28,26,27,28
31,1,16,17,15,15
31,0,16,15,17,15
47,0,23,25,24,24
56,0,31,29,30,31
23,0,33,32,35,35
45,0,30,29,31,31
60,0,15,16,17,17
22,1,5,6,7,7
31,1,5,6,7,5
49,0,35,32,34,34
47,1,27,26,28,27
27,0,1,2,0,0
53,0,2,1,0,1
24,1,25,23,24,25
15,0,0,2,1,2
42,1,6,5,7,5
24,1,2,0,1,2
35,1,34,32,35,34
56,0,28,27,26,28
29,1,11,10,12,10
34,0,28,27,26,28
22,1,27,26,28,26
19,1,17,15,16,16
29,0,10,12,11,11
35,0,11,10,12,10
21,1,35,34,33,34
60,0,26,27,28,26
38,0,32,35,34,35
22,1,29,31,30,30
60,1,22,20,21,22
39,0,29,30,31,31
16,1,2,1,0,0
48,1,26,28,27,27
19,0,16,17,15,15
55,0,27,28,26,28
35,1,25,24,23,25
15,0,27,28,26,28
26,0,6,5,7,7
17,1,24,23,25,25
45,1,34,35,32,32
32,1,23,25,24,23
54,1,15,17,16,16
33,0,16,17,15,17
60,1,12,11,10,10
49,1,24,25,23,23
60,1,22,21,20,20
41,0,29,30,31,31
55,0,33,32,34,33
40,0,29,30,31,31
23,1,30,29,31,30
36,0,25,24,23,25
40,0,30,31,29,29
52,0,24,25,23,25
29,1,25,24,23,25
54,1,1,0,2,2
54,1,12,10,11,10
25,1,15,16,17,16
18,1,12,11,10,12
15,1,25,24,23,24
40,0,16,15,17,17
57,1,15,17,16,16
24,1,32,35,33,33
55,1,26,27,28,28
36,0,7,5,6,6
51,0,29,30,31,31
41,0,1,2,0,2
42,1,10,11,12,11
44,1,31,30,29,29
32,1,1,0,2,2
25,0,2,0,1,2
46,1,28,26,27,27
49,0,28,27,26,26
38,1,22,20,21,21
50,0,16,17,15,16
59,1,28,26,27,27
55,0,20,22,21,21
32,0,12,10,11,10
41,0,29,31,30,30
16,0,2,1,0,0
36,0,6,7,5,5
39,0,31,30,29,31
40,0,21,20,22,20
21,1,2,0,1,2
56,0,33,35,32,33
20,0,5,7,6,7
24,1,17,15,16,17
21,1,16,15,17,17
20,0,25,24,23,24
15,1,27,26,28,27
53,1,20,21,22,20
37,0,34,35,32,32
38,0,26,28,27,27
15,1,10,12,11,10
60,0,23,25,24,24
38,0,1,0,2,1
17,0,20,22,21,21
43,1,10,12,11,10
42,0,17,16,15,15
55,1,27,28,26,28
34,1,29,30,31,31
51,1,20,21,22,20
53,0,21,22,20,22
51,1,29,31,30,31
27,1,17,16,15,15
44,1,29,30,31,29
35,0,32,34,35,34
19,1,22,21,20,22
31,1,24,23,25,23
31,0,25,24,23,24
52,1,26,28,27,28
35,0,17,15,16,16
35,1,25,23,24,24
34,1,20,22,21,20
33,0,31,29,30,29
16,1,24,25,23,25
16,0,16,17,15,17
19,1,28,27,26,28
52,1,10,11,12,10
23,0,31,30,29,29
43,1,7,6,5,7
44,0,22,20,21,21
37,1,21,20,22,21
41,1,12,11,10,10
47,1,6,7,5,7
48,1,6,7,5,5
23,0,10,11,12,11
53,0,21,20,22,22
44,0,16,17,15,17
47,0,15,16,17,17
32,0,23,24,25,24
53,1,30,29,31,30
39,0,24,23,25,25
38,0,22,21,20,20
15,1,23,25,24,25
30,1,34,32,33,33
43,1,32,34,33,34
59,0,1,0,2,0
56,0,30,31,29,31
57,1,28,26,27,26
29,0,28,26,27,28
16,0,11,10,12,10
20,0,0,1,2,1
57,0,20,22,21,21
20,1,5,7,6,5
58,1,0,1,2,2
24,0,25,23,24,23
48,1,11,10,12,12
42,0,22,20,21,22
45,1,24,23,25,23
36,0,6,7,5,5
18,0,26,27,28,26
21,1,21,22,20,21
21,1,17,16,15,17
50,1,32,35,33,32
37,0,0,1,2,1
34,1,35,32,34,35
41,0,25,23,24,25
26,0,0,1,2,0
36,0,15,16,17,15
56,0,7,6,5,6
27,0,7,6,5,5
56,1,35,34,33,35
37,0,17,16,15,16
58,1,23,25,24,24
54,0,31,29,30,29
49,1,34,32,35,35
36,1,15,16,17,15
52,1,30,29,31,29
30,0,32,34,33,33
59,0,31,29,30,29
27,1,7,6,5,5
52,1,25,24,23,23
18,0,31,30,29,30
16,1,35,34,32,35
21,0,28,27,26,26
37,1,23,25,24,25
49,0,23,25,24,23
39,1,0,1,2,1
49,1,34,33,32,32
37,1,30,31,29,29
29,0,34,32,35,35
50,0,5,6,7,6
47,1,25,23,24,24
20,0,23,25,24,25
32,1,16,17,15,15
37,1,21,22,20,22
40,1,30,31,29,31
50,1,5,7,6,7
55,0,23,24,25,23
42,0,31,30,29,29
47,1,22,20,21,21
35,0,17,15,16,15
43,1,10,11,12,10
51,0,5,6,7,6
49,1,34,32,35,34
51,0,0,1,2,1
48,1,34,35,32,34
25,1,17,15,16,16
21,1,21,20,22,20
59,0,22,20,21,21
29,1,25,24,23,23
41,1,34,35,32,35
30,1,22,20,21,20
40,0,10,11,12,12
42,0,20,22,21,20
29,1,21,20,22,22
58,1,16,15,17,16
21,0,1,0,2,1
29,1,35,33,34,35
47,0,23,24,25,24
31,1,7,5,6,5
40,0,21,22,20,21
21,0,17,16,15,17
53,1,29,31,30,29
22,0,32,33,35,32
48,0,7,5,6,5
58,1,0,1,2,1
19,0,1,2,0,2
41,0,32,34,35,34
44,1,22,20,21,20
36,0,23,25,24,25
22,1,15,16,17,17
16,0,27,28,26,27
37,0,26,27,28,26
56,0,0,2,1,0
34,0,15,16,17,17
36,0,10,11,12,11
51,0,21,22,20,22
24,1,1,2,0,1
59,1,1,0,2,1
56,0,26,27,28,27
44,0,26,27,28,28
40,1,23,25,24,23
31,1,5,7,6,6
24,0,29,30,31,29
58,1,7,6,5,6
21,1,11,12,10,10
58,1,26,28,27,26
47,1,23,24,25,24
36,1,5,6,7,5
53,1,23,25,24,24
54,0,1,2,0,0
29,1,33,34,35,35
41,0,1,2,0,2
19,0,26,28,27,27
32,0,30,29,31,31
39,1,17,15,16,17
39,0,1,2,0,1
33,1,10,11,12,12
55,0,1,2,0,2
22,0,21,22,20,20
22,0,1,0,2,1
34,0,24,23,25,25
29,0,1,2,0,1
17,0,22,21,20,22
26,0,35,34,33,34
46,1,27,28,26,28
17,1,0,2,1,2
39,1,23,25,24,24
30,1,34,33,35,35
24,1,11,12,10,11
25,0,33,35,34,35
48,0,21,22,20,20
29,1,16,15,17,16
51,0,12,11,10,11
58,0,22,20,21,21
20,1,10,12,11,12
37,0,17,15,16,17
55,1,6,7,5,6
46,1,0,1,2,1
59,0,26,27,28,26
39,0,22,21,20,22
52,0,10,12,11,12
42,0,1,2,0,1
29,0,12,10,11,11
33,0,26,27,28,27
30,0,23,25,24,23
37,0,24,23,25,23
19,1,1,0,2,2
53,1,29,31,30,29
45,0,22,20,21,20
51,1,33,35,32,33
42,0,16,15,17,15
28,1,24,25,23,24
56,0,12,11,10,11
44,1,5,6,7,5
31,1,25,23,24,24
17,0,24,25,23,25
52,1,0,2,1,0
18,1,27,26,28,27
40,0,24,25,23,24
39,1,17,15,16,17
54,1,30,31,29,29
47,1,7,5,6,7
26,0,31,30,29,29
37,1,23,24,25,25
45,0,22,20,21,22
33,1,22,20,21,21
33,0,16,17,15,15
21,1,1,2,0,2
18,1,12,10,11,12
53,0,7,6,5,6
31,0,32,35,34,34
35,0,20,22,21,21
59,0,17,15,16,15
60,0,2,0,1,0
26,0,0,2,1,1
37,0,20,22,21,20
37,0,23,25,24,23
30,1,25,24,23,24
38,0,5,6,7,6
31,1,11,12,10,10
16,0,2,1,0,1
43,1,7,6,5,5
40,1,0,2,1,2
58,1,6,5,7,7
20,0,23,24,25,24
30,0,5,7,6,7
16,1,11,10,12,11
27,1,27,28,26,26
51,1,29,30,31,31
15,0,34,32,33,33
57,1,17,16,15,16
39,1,20,21,22,22
51,1,25,23,24,25
41,0,25,23,24,23
16,1,17,15,16,17
30,0,20,22,21,21
32,1,29,31,30,31
24,0,22,21,20,20
52,1,29,30,31,30
45,0,31,29,30,31
43,0,17,16,15,15
51,1,10,12,11,12
50,1,29,31,30,30
35,0,35,34,33,33
39,0,26,28,27,27
60,0,33,34,32,32
42,0,25,23,24,24
51,1,30,31,29,30
47,0,28,26,27,28
56,0,2,0,1,1
39,0,29,30,31,29
30,1,29,30,31,30
31,1,30,29,31,29
57,1,5,6,7,6
48,0,25,23,24,24
30,1,20,22,21,20
46,0,33,34,32,32
42,0,30,29,31,30
36,0,33,32,34,33
34,0,29,31,30,29
26,0,7,5,6,6
45,0,22,21,20,22
38,0,22,21,20,21
18,1,2,1,0,1
42,1,6,5,7,7
36,1,24,23,25,23
58,0,7,6,5,5
17,0,32,33,35,32
34,1,23,25,24,24
40,1,6,5,7,5
43,1,21,22,20,22
59,0,7,6,5,7
59,1,5,6,7,5
46,0,22,21,20,22
44,1,31,29,30,29
45,1,2,1,0,1
16,1,10,11,12,10
47,1,27,28,26,28
47,0,35,32,34,35
42,1,0,2,1,0
27,1,15,17,16,15
24,1,30,31,29,29
49,1,24,25,23,25
18,0,26,28,27,26
15,1,15,17,16,16
31,0,24,25,23,25
28,1,26,28,27,26
34,1,29,31,30,29
54,0,15,17,16,16
44,1,26,28,27,26
27,0,22,20,21,21
45,1,30,31,29,31
44,1,15,16,17,17
24,0,22,20,21,22
60,0,25,23,24,23
32,1,32,34,33,33
18,1,24,23,25,24
47,0,29,31,30,31
37,0,31,30,29,30
32,0,31,29,30,31
54,0,23,25,24,25
28,1,34,32,35,35
41,0,16,15,17,16
47,0,0,2,1,0
58,1,1,2,0,0
50,1,35,32,33,33
17,1,6,5,7,7
27,1,0,1,2,2
53,1,26,27,28,28
41,0,24,23,25,24
58,1,32,34,33,32
26,1,30,31,29,29
33,0,34,32,33,34
32,1,29,30,31,31
24,0,10,11,12,11
32,0,34,35,33,35
60,1,1,0,2,1
29,0,11,12,10,11
54,0,17,15,16,17
38,1,34,32,35,32
34,1,25,23,24,24
34,1,7,5,6,7
50,1,24,25,23,25
45,1,22,20,21,20
15,1,29,30,31,29
34,0,30,31,29,31
32,1,30,31,29,29
23,1,27,26,28,26
35,0,26,27,28,28
19,0,23,24,25,23
49,1,16,17,15,15
46,0,25,23,24,25
54,0,24,25,23,23
30,1,22,20,21,21
56,0,7,5,6,5
56,1,2,0,1,2
49,0,34,32,35,32
17,1,27,26,28,27
54,0,10,12,11,10
30,1,30,31,29,31
